day_index,total_sleep_hours,sleep_onset_minutes,wake_time_minutes,num_segments,sleep_variability,sin_onset,cos_onset,sin_wake,cos_wake
-1,0.18333333333333332,990,1001,1,0.0,-0.9238795325112868,-0.3826834323650895,-0.9411760152563706,-0.337916718003327
0,0.38333333333333336,943,1195,2,0.041666666666666664,-0.8265897491271885,-0.5628049276950688,-0.8767267557075079,0.48098876891938736
2,0.11666666666666667,992,999,1,0.0,-0.9271838545667873,-0.3746065934159123,-0.938191335922484,-0.34611705707749335
3,0.15,1132,1141,1,0.0,-0.9743700647852352,0.22495105434386492,-0.9647873238288129,0.2630312144579749
4,6.816666666666666,917,1233,3,2.6960991482666117,-0.7575649843840494,-0.6527597524627227,-0.785316930880745,0.619093949309834
5,0.8833333333333333,1265,1318,1,0.0,-0.6915130557822692,0.7223639620597557,-0.5075383629607042,0.8616291604415257
6,6.833333333333333,1138,1180,2,2.716666666666667,-0.9681476403781077,0.25038000405444144,-0.9063077870366499,0.4226182617406996
7,1.0,881,1098,2,0.1,-0.646123979642964,-0.7632324697825288,-0.996917333733128,0.07845909572784521
8,8.633333333333333,687,944,3,3.1232797734448763,0.14349262199117935,-0.9896513868196702,-0.8290375725550418,-0.5591929034707466
10,0.6833333333333333,919,960,1,0.0,-0.7632324697825289,-0.6461239796429639,-0.8660254037844384,-0.5000000000000004
11,2.3,712,1256,5,0.35568400457584687,0.03489949670250114,-0.9993908270190958,-0.7193398003386512,0.6946583704589973
12,0.31666666666666665,1008,1027,1,0.0,-0.9510565162951535,-0.30901699437494756,-0.9733792584604485,-0.22920039092241418
13,0.8166666666666667,877,1289,3,0.17231180465856472,-0.6327053285625159,-0.7743926440821857,-0.6122172800344493,0.7906895737438433
14,4.716666666666667,864,1270,2,1.3083333333333333,-0.587785252292473,-0.8090169943749476,-0.6755902076156605,0.7372773368101239
16,9.716666666666667,1310,1416,2,3.125,-0.5372996083468242,0.8433914458128855,-0.10452846326765342,0.9945218953682733
17,9.483333333333333,27,1323,7,1.8919569587564216,0.11753739745783764,0.9930684569549263,-0.48862124149695535,0.8724960070727968
19,1.25,832,1069,2,0.425,-0.46947156278589086,-0.8829475928589269,-0.9988483864849507,-0.04797812852134381
20,2.433333333333333,877,1023,1,0.0,-0.6327053285625159,-0.7743926440821857,-0.9692309097067544,-0.24615329302899286
21,2.8333333333333335,787,1159,2,0.5166666666666667,-0.2881962681340892,-0.9575713608048144,-0.9411760152563707,0.3379167180033267
22,3.3666666666666667,664,1312,6,0.681614821898775,0.24192189559966773,-0.9702957262759965,-0.529919264233205,0.848048096156426
23,0.16666666666666666,1090,1100,1,0.0,-0.9990482215818578,0.043619387365335764,-0.9961946980917455,0.08715574274765789
24,1.3166666666666667,886,1107,2,0.35833333333333334,-0.6626200482157375,-0.7489557207890021,-0.9930684569549263,0.11753739745783724
26,8.45,1186,1258,2,3.025,-0.8949343616020249,0.4461978131098091,-0.7132504491541813,0.7009092642998511
27,10.183333333333334,932,1027,3,4.152739687673699,-0.7986355100472928,-0.6018150231520483,-0.9733792584604485,-0.22920039092241418
28,7.983333333333333,41,1288,2,1.7416666666666667,0.17794354547384175,0.9840406976462909,-0.6156614753256582,0.788010753606722
29,2.466666666666667,881,1169,3,0.3480988932849009,-0.646123979642964,-0.7632324697825288,-0.9255405040175665,0.37864861735243266
30,11.733333333333333,877,950,2,4.65,-0.6327053285625159,-0.7743926440821857,-0.8433914458128855,-0.5372996083468242
31,0.7166666666666667,926,969,1,0.0,-0.7826081568524138,-0.6225146366376196,-0.8849876374630418,-0.46561452032511164
32,9.866666666666667,555,1229,3,3.4840996853253134,0.659345815100069,-0.7518398074789773,-0.7960020025346219,0.6052939880428946
34,8.8,1370,458,1,0.0,-0.300705799504273,0.9537169507482269,0.9099612708765432,-0.414693242656239
35,4.916666666666667,143,1164,2,1.7416666666666667,0.5842496656374344,0.8115739819650123,-0.9335804264972017,0.3583679495453004
36,4.566666666666666,1039,1379,2,1.8833333333333333,-0.9840406976462909,-0.17794354547384147,-0.26303121445797445,0.964787323828813
37,1.55,911,1004,1,0.0,-0.740218127486832,-0.672366807434668,-0.9455185755993168,-0.32556815445715664
38,0.3,846,864,1,0.0,-0.5224985647159487,-0.8526401643540923,-0.587785252292473,-0.8090169943749476
40,11.566666666666666,1162,1191,2,5.3,-0.9366721892483977,0.3502073812594672,-0.8849876374630419,0.4656145203251113
42,12.55,1014,1152,3,5.013703443785065,-0.958819734868193,-0.28401534470392265,-0.9510565162951536,0.30901699437494723
45,0.55,1038,1071,1,0.0,-0.9832549075639545,-0.18223552549214778,-0.9992290362407229,-0.03925981575906901
46,2.65,187,346,1,0.0,0.7283709698824002,0.6851829903263592,0.9981347984218669,0.06104853953485691
47,4.35,557,1177,2,1.5583333333333333,0.6527597524627223,-0.7575649843840497,-0.9117620435770886,0.4107188526134774
49,8.366666666666667,113,874,3,1.6757714272964586,0.4733196671848434,0.8808907382053855,-0.6225146366376194,-0.782608156852414
50,10.8,66,1267,3,4.538742687703851,0.28401534470392265,0.958819734868193,-0.6851829903263594,0.7283709698824
51,0.8,1056,1104,1,0.0,-0.9945218953682734,-0.10452846326765336,-0.9945218953682734,0.10452846326765299
52,10.2,19,732,3,2.2491150523080226,0.08280820751220434,0.9965655024977614,-0.052335956242943564,-0.9986295347545738
53,11.233333333333333,487,1422,5,3.0186347171454107,0.8503522249955628,-0.5262139236518696,-0.07845909572784475,0.996917333733128
54,9.816666666666666,6,1043,3,3.683605654421215,0.026176948307873153,0.9996573249755573,-0.9869963665602319,-0.160742565603826
55,9.283333333333333,498,1054,3,3.7234326390152344,0.8241261886220158,-0.5664062369248326,-0.9935718556765875,-0.11320321376790694
56,9.683333333333334,953,1034,2,3.4916666666666667,-0.8503522249955627,-0.5262139236518698,-0.9799247046208296,-0.1993679344171973
57,12.9,663,1201,5,3.35505257451769,0.24615329302899322,-0.9692309097067543,-0.8638355052043958,0.5037739770455262
58,12.066666666666666,782,1219,4,3.1847946035288786,-0.2672383760782568,-0.9636304532086231,-0.8216469379421635,0.5699967625963033
